time,value
2006-07-17,0.7455971829405331
2006-07-18,0.7570831252398846
2006-07-19,0.4994714717235322
2006-07-20,0.2180032008791638
2006-07-21,-0.2860586881231951
2006-07-22,0.5224771097099621
2006-07-23,0.5973205939262035
2006-07-24,-0.31506137532443224
2006-07-25,0.5734764467175776
2006-07-26,0.33362075289709486
2006-07-27,0.7565378116076281
2006-07-28,-0.2129274752745291
2006-07-29,-0.7119735199558141
2006-07-30,0.36343256741692176
2006-07-31,0.21706822100431472
2006-08-01,0.6568182962111166
2006-08-02,0.15551521000953095
2006-08-03,0.29205406383248206
2006-08-04,0.8346841886365332
2006-08-05,0.5509736087082691
2006-08-06,0.7945239827305055
2006-08-07,1.0489646194232702
2006-08-08,1.4309474398914896
2006-08-09,1.4516033949172078
2006-08-10,1.4908239027177452
2006-08-11,1.0101803554529183
2006-08-12,1.1757118631982086
2006-08-13,0.7722093519640991
2006-08-14,1.3625396484446315
2006-08-15,1.7368943781400121
2006-08-16,0.13606850470248308
2006-08-17,1.4303144178480796
2006-08-18,0.4882826331246026
2006-08-19,0.6252434257607902
2006-08-20,0.5020364507827089
2006-08-21,-0.10532183400027804
2006-08-22,-0.5096764951583594
2006-08-23,-0.133826789677278
2006-08-24,-0.28581733094104
2006-08-25,-0.9798783147903724
2006-08-26,-1.5846288560381323
2006-08-27,-0.18607512234829662
2006-08-28,-0.4883789624565095
2006-08-29,-0.7196560634757235
2006-08-30,-0.6036847711304679
2006-08-31,-1.0242925216852445
2006-09-01,-0.3592354365105134
2006-09-02,-0.8009879318906854
2006-09-03,0.02999089889662204
2006-09-04,-0.30326416027867925
2006-09-05,-0.25001298225588137
2006-09-06,0.5878144150002264
2006-09-07,0.06320700805592173
2006-09-08,0.548819794152544
2006-09-09,0.39389346954300214
2006-09-10,0.19215072568795166
2006-09-11,1.099410188801292
2006-09-12,1.1722080531093284
2006-09-13,0.7194214305196595
2006-09-14,1.028376655381191
2006-09-15,0.32505722554556193
2006-09-16,0.4006816187266302
2006-09-17,0.37140463546530367
2006-09-18,0.5241299551162872
2006-09-19,-0.7408344410810839
2006-09-20,0.10194680407515523
2006-09-21,-0.25570984684329495
2006-09-22,-0.14747448509453018
2006-09-23,-0.21780488702533898
2006-09-24,-0.37085128786357036
2006-09-25,-0.5214585626783037
2006-09-26,-0.9724647496107777
2006-09-27,-0.2894591270114484
2006-09-28,-0.5891654775850392
2006-09-29,0.4684941968254603
2006-09-30,-0.13836890343526798
2006-10-01,0.8366939759005246
2006-10-02,0.76990229628502
2006-10-03,0.8720923183096041
2006-10-04,0.6132258693767251
2006-10-05,1.2724054351237422
2006-10-06,0.7231776066626633
2006-10-07,0.6331427408112112
2006-10-08,0.12008980053411857
2006-10-09,0.051015841627856925
2006-10-10,-0.8415728898341256
2006-10-11,-1.1109404510183458
2006-10-12,-0.4613540586087339
2006-10-13,-1.1099667632135106
2006-10-14,0.018885425688205032
2006-10-15,0.290411820974947
2006-10-16,0.29644422590950487
2006-10-17,0.9377575981025807
2006-10-18,0.7700172269379231
2006-10-19,-0.314043265998557
2006-10-20,-0.052118602902504245
2006-10-21,0.5287194654388506
2006-10-22,0.6223792671320685
2006-10-23,0.6025302103609853
2006-10-24,0.4167208302942308
2006-10-25,1.0153508610894024
2006-10-26,0.1460350903793018
2006-10-27,-0.5892683081178366
2006-10-28,0.7524978229343219
2006-10-29,-0.24475994781956645
2006-10-30,1.4658947750389575
2006-10-31,0.9240222350771574
2006-11-01,1.4846267444263463
2006-11-02,1.510247419749324
2006-11-03,0.5797928550702097
2006-11-04,0.5231495968008307
2006-11-05,0.5916307014832625
2006-11-06,1.2066501904126499
2006-11-07,0.24194560579093163
2006-11-08,0.7885319026588983
2006-11-09,1.2657901455346197
2006-11-10,1.2781535104911486
2006-11-11,0.9211645972200178
2006-11-12,1.0864966875493365
2006-11-13,0.8354200615178614
2006-11-14,1.5512443801791085
2006-11-15,0.8212361119920433
2006-11-16,1.4208482391902635
2006-11-17,1.3325160375699803
2006-11-18,0.8990855832260023
2006-11-19,-0.35279998045094146
2006-11-20,1.2389297382294566
2006-11-21,1.022135503186135
2006-11-22,0.6497833471591115
2006-11-23,0.37922079123685903
2006-11-24,0.7615276906209122
2006-11-25,0.44847163906953247
2006-11-26,-0.27258479333945007
2006-11-27,0.7106991804717829
2006-11-28,-0.1371993176747629
2006-11-29,0.7750973100877692
2006-11-30,0.6427351673719767
2006-12-01,-1.2287012012889718
2006-12-02,0.37914631270852145
2006-12-03,0.5680145270131751
2006-12-04,0.721496698273441
2006-12-05,0.6860245797624508
2006-12-06,0.6543584482293432
2006-12-07,0.6598186688727388
2006-12-08,0.2504847134904474
2006-12-09,0.08046808080565555
2006-12-10,0.15312754783470164
2006-12-11,-0.34035052021592144
2006-12-12,0.4961673733037331
2006-12-13,0.5800414196989024
2006-12-14,-0.5167675011067843
2006-12-15,0.14824030508062896
2006-12-16,-0.12569922508957238
2006-12-17,-0.16233162836845913
2006-12-18,-2.2374799207066225
2006-12-19,0.12452652694987505
2006-12-20,-0.7847542411995977
2006-12-21,0.11990133902332807
2006-12-22,-1.1732028195596615
2006-12-23,0.030272895545551185
2006-12-24,-0.1319761547264045
2006-12-25,0.576284498604645
2006-12-26,1.1690043933145176
2006-12-27,1.1543287700523788
2006-12-28,1.0353548206426133
2006-12-29,0.6264317391859089
2006-12-30,0.41067554017040747
2006-12-31,0.30247642150723947
2007-01-01,0.17449088256613837
2007-01-02,-0.008896181120636231
2007-01-03,-0.24436105765090507
2007-01-04,-1.3883071193568997
2007-01-05,-0.15966121026632116
2007-01-06,-0.42789831986513605
2007-01-07,-0.7888883241107802
2007-01-08,-0.23802419771490504
2007-01-09,-0.8609077172854832
2007-01-10,0.2966607999306991
2007-01-11,0.16872847037715077
2007-01-12,0.4701666083472433
2007-01-13,0.25414106085383953
2007-01-14,-0.4998047053091941
2007-01-15,0.2634420055434335
2007-01-16,0.9486702325804056
2007-01-17,1.271259805405597
2007-01-18,1.27020107926332
2007-01-19,0.4523077641226366
2007-01-20,0.7924774848662863
2007-01-21,0.41938920857521533
2007-01-22,1.003490722427978
2007-01-23,0.13060841817345084
2007-01-24,0.5176103802686046
2007-01-25,-0.2593379009885067
2007-01-26,0.029909491682042107
2007-01-27,0.388356719823264
2007-01-28,0.024059040285343364
2007-01-29,-0.1026130365512749
2007-01-30,-0.3590441015868068
2007-01-31,-0.6512360664925434
2007-02-01,0.5599845568959021
2007-02-02,0.7167786719746992
2007-02-03,0.3529244991017593
2007-02-04,0.2702021198580327
2007-02-05,0.2532839050964454
2007-02-06,1.0252486851007527
2007-02-07,1.0199638633129255
2007-02-08,0.5323093704211729
2007-02-09,1.0862762811034024
2007-02-10,-0.4912275357060524
2007-02-11,0.6772221032489453
2007-02-12,1.0241271858077714
2007-02-13,1.2934422479660999
2007-02-14,1.5405290700654637
2007-02-15,1.4958120681597453
2007-02-16,1.407306692247695
2007-02-17,0.9599769713531264
2007-02-18,0.8271920397355204
2007-02-19,0.932962409605313
2007-02-20,0.6100213898203731
2007-02-21,0.8453942368069447
2007-02-22,-0.16607368662685862
2007-02-23,0.3228994400777511
2007-02-24,-0.006338556934614258
2007-02-25,0.5425141256253948
2007-02-26,0.055439981220796394
2007-02-27,-0.2579238375338543
2007-02-28,0.6632251340145822
2007-03-01,0.22578352685440067
2007-03-02,-1.0161547435043308
2007-03-03,0.6366130203678535
2007-03-04,0.8745869030261056
2007-03-05,0.8183555974494315
2007-03-06,1.507065481390934
2007-03-07,0.73386869749315
2007-03-08,0.257503786215632
2007-03-09,1.59494152851841
2007-03-10,-0.37527225837851136
2007-03-11,1.460656193739082
2007-03-12,1.5165568008994703
2007-03-13,1.9110700801464138
2007-03-14,1.4989169975201042
2007-03-15,1.6990112488862408
2007-03-16,1.4084608667866938
2007-03-17,0.6801047768942577
2007-03-18,0.1548707665609098
2007-03-19,0.9596763069143278
2007-03-20,0.9122627153712487
2007-03-21,0.2804602700379653
2007-03-22,0.3085797053732631
2007-03-23,-0.233004154197873
2007-03-24,-0.12048899399295102
2007-03-25,0.14910447309655997
2007-03-26,0.22021697827739725
2007-03-27,0.43113441237607425
2007-03-28,0.977557422988812
2007-03-29,0.6917156594294641
2007-03-30,0.9368930101330185
2007-03-31,0.9936488690464949
2007-04-01,1.352837914577362
2007-04-02,1.9161199680929328
2007-04-03,1.5198573363627585
2007-04-04,2.0289838720812705
2007-04-05,1.193618869268377
2007-04-06,1.1361257259318747
2007-04-07,0.6224979360291278
2007-04-08,-0.07907174936153138
2007-04-09,-0.04387550235827571
2007-04-10,0.47110644806031116
2007-04-11,1.1209326552892684
2007-04-12,0.5286946919094164
2007-04-13,-0.07252309269250189
2007-04-14,0.5180932135373468
2007-04-15,0.21583318350470657
2007-04-16,0.1955613159430456
2007-04-17,0.1651863484275336
2007-04-18,0.7948441203630033
2007-04-19,0.6695481639368249
2007-04-20,-0.4488288379389618
2007-04-21,0.33754993285904306
2007-04-22,0.43493719868869385
2007-04-23,0.03169661210905449
2007-04-24,-1.500614353273336
2007-04-25,0.3160197932565631
2007-04-26,0.6850767865403941
2007-04-27,-0.27518955420609575
2007-04-28,0.31060030140222145
2007-04-29,0.5805028417908102
2007-04-30,0.46728091812987826
2007-05-01,0.25108450696264173
2007-05-02,1.184004766451516
2007-05-03,0.36587971836612604
2007-05-04,0.7643924107331785
2007-05-05,0.7791422754224067
2007-05-06,0.8232431889569941
2007-05-07,0.8228750544551408
2007-05-08,1.1680354703471427
2007-05-09,0.25359246412693526
2007-05-10,1.2825674715250683
2007-05-11,1.1221028768839094
2007-05-12,0.6008967421967373
2007-05-13,0.28132711142123695
2007-05-14,0.5568875537954509
2007-05-15,0.24440607343734128
2007-05-16,-0.5716349543583736
2007-05-17,0.11175402136725328
2007-05-18,-0.29500131870428525
2007-05-19,-0.8081021676315113
2007-05-20,0.46582045998530797
2007-05-21,0.5548260715966651
2007-05-22,0.25989221105187527
2007-05-23,0.6781203710377071
2007-05-24,-0.24011164494324275
2007-05-25,0.09780670642350063
2007-05-26,0.3612606308863056
2007-05-27,-0.736926429330483
2007-05-28,0.1928499313196875
2007-05-29,0.13867697307093194
2007-05-30,0.2437513441551191
2007-05-31,-0.18930774321306035
2007-06-01,0.1553842892140761
2007-06-02,0.32555448080539484
2007-06-03,-0.3424121214437863
2007-06-04,0.12538788855659985
2007-06-05,0.4041324045610879
2007-06-06,-0.21189831730853126
2007-06-07,1.05994674815518
2007-06-08,0.014150091889208244
2007-06-09,0.8043553233158209
2007-06-10,-0.07917051343974173
2007-06-11,0.660458419340544
2007-06-12,0.2401856994712506
2007-06-13,1.2996088979955174
2007-06-14,0.6749292163213964
2007-06-15,0.9345329690791584
2007-06-16,0.5704981163220967
2007-06-17,0.1008694051906718
2007-06-18,-0.019839058474823482
2007-06-19,1.316098703268407
2007-06-20,0.2127318617733841
2007-06-21,0.6851159047577025
2007-06-22,0.8080009632922219
2007-06-23,-0.10282525391939334
2007-06-24,-0.6430465881907115
2007-06-25,-0.4188097703871892
2007-06-26,0.9805359483080807
2007-06-27,0.37950320162131723
2007-06-28,0.027573000452330635
2007-06-29,0.032478554617253526
2007-06-30,0.238538019051765
2007-07-01,-0.38609604297111383
2007-07-02,-0.8022309681355798
2007-07-03,0.9835517415125932
2007-07-04,0.3010999040500305
2007-07-05,0.1968019547180712
2007-07-06,-0.35877845274518827
2007-07-07,0.2892621648863379
2007-07-08,-0.3157088773147619
2007-07-09,0.3790399490799118
2007-07-10,0.5833964073399317
2007-07-11,0.5632732188495242
2007-07-12,0.5301381500117799
2007-07-13,0.2114150846605985
2007-07-14,0.17082691827499932
2007-07-15,-0.5043913882159927
2007-07-16,0.2917668929788806
2007-07-17,-0.1290430282053042
2007-07-18,-0.5852031916940269
2007-07-19,0.4939877312274777
2007-07-20,0.3117574410373825
2007-07-21,0.37028707003430994
2007-07-22,0.3011355151631513
2007-07-23,0.5141037070777418
2007-07-24,0.37734898419629925
2007-07-25,0.34763463361313446
2007-07-26,0.4987507809845336
2007-07-27,-1.1895594237387022
2007-07-28,-0.9071516189873009
2007-07-29,0.09203961093135742
2007-07-30,0.2288237244986167
2007-07-31,0.044494464745755455
2007-08-01,-0.093779779733929175
2007-08-02,-0.011885369001923484
2007-08-03,-1.1067161388367266
2007-08-04,-1.538882443281529
2007-08-05,0.13814046742797573
2007-08-06,-0.08149726418965492
2007-08-07,0.3247463821861099
2007-08-08,0.14050548859141482
2007-08-09,-0.34832461764034994
2007-08-10,0.18230330292523822
2007-08-11,-1.3047578940811828
2007-08-12,-0.28676069472092164
2007-08-13,-0.6990047965412185
2007-08-14,0.7056389153625322
2007-08-15,0.6395572805188092
2007-08-16,-1.392745163271968
2007-08-17,0.1665196302917013
2007-08-18,-0.2270145418112464
2007-08-19,0.24485357988547393
2007-08-20,-0.5571928595385811
2007-08-21,-0.29641634572104214
2007-08-22,-0.38436700869628243
2007-08-23,-0.28826665733411494
2007-08-24,0.37209809843394975
2007-08-25,0.3764945663753102
2007-08-26,0.49672232644055275
2007-08-27,-0.2816495075669513
2007-08-28,-0.1202907876388136
2007-08-29,-1.2289715967130939
2007-08-30,0.695824023105818
2007-08-31,0.5583192572040636
2007-09-01,-0.1812923032108535
2007-09-02,0.5244197155806597
2007-09-03,0.8439040993455255
2007-09-04,0.21897197470205718
2007-09-05,0.5813649617558794
2007-09-06,0.6772502990623732
2007-09-07,0.16396346532579348
2007-09-08,0.5089874699752563
2007-09-09,0.7015489686566351
2007-09-10,0.6043396477556883
2007-09-11,0.9369667560908796
2007-09-12,0.8507968233711013
2007-09-13,0.12330861297462888
2007-09-14,0.8447952989778309
2007-09-15,0.08327950679468513
2007-09-16,-0.42846165115306023
2007-09-17,0.18922038802192354
2007-09-18,0.2330451407344059
2007-09-19,-0.8142260956042394
2007-09-20,0.3473775483275715
2007-09-21,-0.2831773672878538
2007-09-22,-0.3988635795443689
2007-09-23,0.7230966467104615
2007-09-24,0.8685509350398226
2007-09-25,0.5744777809859091
2007-09-26,1.4103584309382489
2007-09-27,1.186522334600605
2007-09-28,1.1457442906223032
2007-09-29,-0.5203090824169971
2007-09-30,0.7688988542086096
2007-10-01,0.7630876080094365
2007-10-02,-0.24247505730947722
2007-10-03,0.4957221506989124
2007-10-04,0.7361978190355226
2007-10-05,0.12514844026009403
2007-10-06,0.29697693180027546
2007-10-07,0.4122584228895318
2007-10-08,1.078549262459984
2007-10-09,0.48395845861276315
2007-10-10,0.06956818616962764
2007-10-11,1.1662838617648752
2007-10-12,1.2142288353040152
2007-10-13,-0.20540698325849427
2007-10-14,-0.5390690784926869
2007-10-15,0.06487814131521326
2007-10-16,0.5666886952293556
2007-10-17,-0.6949834008077114
2007-10-18,0.311413710530753
2007-10-19,-0.239130521036382
2007-10-20,0.4009026274837072
2007-10-21,0.6562552883823598
2007-10-22,1.0555204783926013
2007-10-23,1.264164994735147
2007-10-24,0.26869546627620433
2007-10-25,0.40441433178774266
2007-10-26,0.8452336215591559
2007-10-27,0.7421970085733742
2007-10-28,0.39081036240563943
2007-10-29,-0.30584122835928096
2007-10-30,0.646690153704238
2007-10-31,0.6895097790074171
2007-11-01,0.15316361446206483
2007-11-02,1.1042698026982585
2007-11-03,0.40193277898024554
2007-11-04,1.0235591860477666
2007-11-05,1.216149519722185
2007-11-06,1.5958320459218622
2007-11-07,0.5947713561550599
2007-11-08,0.8754788509880306
2007-11-09,1.0500714891780396
2007-11-10,0.8528749097520972
2007-11-11,0.47414896863361616
2007-11-12,0.49774563640335623
2007-11-13,1.5693508096425584
2007-11-14,0.5754676650998802
2007-11-15,-0.3741039441410688
2007-11-16,0.5069900876994878
2007-11-17,0.14459158861069096
2007-11-18,-0.15902127115186865
2007-11-19,0.6869131445974406
2007-11-20,0.8479519704520597
2007-11-21,1.2352871280722655
2007-11-22,0.2459590793035145
2007-11-23,-0.07667968156561568
2007-11-24,0.8552058513573837
2007-11-25,0.97811403272562
2007-11-26,1.0917883089198663
2007-11-27,0.39576105424170893
2007-11-28,0.3236988361015567
2007-11-29,0.8517582821253558
2007-11-30,0.7571921229176519
2007-12-01,0.8275946122003615
2007-12-02,0.761722118725848
2007-12-03,0.3024758750490678
2007-12-04,0.7625050505981389
2007-12-05,-0.5616170066504007
2007-12-06,0.40078051674489784
2007-12-07,0.5464334297282178
2007-12-08,0.8884449381636664
2007-12-09,1.0451264500111517
2007-12-10,0.6658001828613135
2007-12-11,0.9344541128369791
2007-12-12,0.4448244947781345
2007-12-13,1.237287783213208
2007-12-14,0.34626378032137456
2007-12-15,-0.07013576054294555
2007-12-16,0.5612641242836601
2007-12-17,0.21049095105312216
2007-12-18,0.20440048471340774
2007-12-19,-0.0666604639754356
2007-12-20,-2.0153483087284925
2007-12-21,-1.5508138194626138
2007-12-22,0.2058969914278903
2007-12-23,0.19706346244795753
2007-12-24,0.8524019903010064
2007-12-25,-0.18469831900974196
2007-12-26,0.5797873886328084
2007-12-27,0.9060887725517616
2007-12-28,0.17285625080262898
2007-12-29,0.05626306402244648
2007-12-30,-0.21964531225254724
2007-12-31,1.0308217245433164
2008-01-01,0.7337307489318792
2008-01-02,0.37589164573312706
2008-01-03,0.7553213634769068
2008-01-04,0.847385729767278
2008-01-05,0.05180910176991512
2008-01-06,-0.32293211661378474
2008-01-07,0.37244941580799396
2008-01-08,0.6803094605626521
2008-01-09,0.4372892019466814
2008-01-10,-0.274971238672345
2008-01-11,0.41519549738077377
2008-01-12,0.45202476297458377
2008-01-13,0.9115099974688959
2008-01-14,0.7528806741116214
2008-01-15,1.4822625112919825
2008-01-16,1.2123290943075673
2008-01-17,0.685761982887861
2008-01-18,1.0779380823981386
2008-01-19,-0.35002715703153936
2008-01-20,0.1623381896862255
2008-01-21,0.8829496105591648
2008-01-22,0.5708247098723723
2008-01-23,-0.575175817744279
2008-01-24,0.3022808837144336
2008-01-25,-0.08601688882617071
2008-01-26,-0.2158823567892202
2008-01-27,-2.07347187630712
2008-01-28,-0.023195944974498558
2008-01-29,0.11730500970516063
2008-01-30,0.19005256803816364
2008-01-31,0.29076401641555216
2008-02-01,0.7613553199864739
2008-02-02,-0.9965601168939545
2008-02-03,0.46386029673714946
2008-02-04,0.7346307762965602
2008-02-05,0.7176924214749764
2008-02-06,1.2017216251708902
2008-02-07,0.16192857630101998
2008-02-08,-1.1455453451159028
2008-02-09,-0.42112558679691514
2008-02-10,0.808817671796626
2008-02-11,1.1750893543345171
2008-02-12,0.8462402546967251
2008-02-13,0.9969147519330142
2008-02-14,0.9906566887528908
2008-02-15,0.6098221776778034
2008-02-16,0.4493824562734211
2008-02-17,0.5122698789691077
2008-02-18,0.21927970809084904
2008-02-19,-0.04905159581501577
2008-02-20,0.19255316622024432
2008-02-21,-0.28856613667424363
2008-02-22,-1.6610718102693454
2008-02-23,-0.42146102290721504
2008-02-24,0.2013632144051221
2008-02-25,0.44174333014160133
2008-02-26,0.804859734952606
2008-02-27,0.8566972928771701
2008-02-28,0.17338264165349082
2008-02-29,0.7860665381124464
2008-03-01,0.6490728701001193
2008-03-02,0.7919078608180159
2008-03-03,0.3052648035672135
2008-03-04,1.0750785355614059
2008-03-05,1.194103414085988
2008-03-06,-0.10647725269598388
2008-03-07,0.8313174552164869
2008-03-08,0.738948628422577
2008-03-09,0.5165915350535039
2008-03-10,0.4000173450059096
2008-03-11,0.2752150412427723
2008-03-12,0.8708259927877104
2008-03-13,0.31610396516541
2008-03-14,-0.13622099838617258
2008-03-15,0.7481356287319552
2008-03-16,0.5729948301581879
2008-03-17,0.48357271247352757
2008-03-18,0.493344055547602
2008-03-19,0.1470395959601673
2008-03-20,0.9270484961560154
2008-03-21,0.43093777960729424
2008-03-22,0.896651598645625
2008-03-23,-0.17390254936082988
2008-03-24,0.7555464891134274
2008-03-25,1.1477293523575325
2008-03-26,0.4243800986368923
2008-03-27,0.27906155519848314
2008-03-28,0.5603489176409959
2008-03-29,0.5831884098922596
2008-03-30,0.5077198390111485
2008-03-31,0.6755958797899911
2008-04-01,0.13850727586336295
2008-04-02,0.49220305509042994
2008-04-03,-0.09370080706077162
2008-04-04,0.8826241882182888
2008-04-05,0.2753105586905762
2008-04-06,0.02948287861391746
2008-04-07,0.10602926362356477
2008-04-08,0.942571923777033
2008-04-09,0.2601196551724943
2008-04-10,0.9248466644623445
2008-04-11,0.15529727336958957
2008-04-12,-0.10011580130461877
2008-04-13,-0.9655663933932592
2008-04-14,-0.5657982041243792
2008-04-15,-0.2794338109713678
2008-04-16,-0.5204859412392662
2008-04-17,-0.38165146769789215
2008-04-18,0.4604382589789394
2008-04-19,-0.7030114840717236
2008-04-20,-0.38317877903585584
2008-04-21,0.8444965451005294
2008-04-22,1.1998846853882466
2008-04-23,0.35093852166105255
2008-04-24,0.8548775073572448
2008-04-25,0.8714896692714384
2008-04-26,0.9382014678535154
2008-04-27,-1.123797006679344
2008-04-28,0.6859762286048209
2008-04-29,0.6644791806531399
2008-04-30,0.7718550052791955
2008-05-01,0.7116543462109312
2008-05-02,0.766042640526604
2008-05-03,0.4770355280678067
2008-05-04,0.13353754569700263
2008-05-05,0.472871874316158
2008-05-06,0.4260353710661569
2008-05-07,-0.7132930690087348
2008-05-08,-0.6172827081527044
2008-05-09,0.08544058557391733
2008-05-10,0.5400420974110727
2008-05-11,0.9028224824564691
2008-05-12,0.6407076747864429
2008-05-13,0.9131872842151577
2008-05-14,1.494380338509456
